Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
2016-04-06,Uluru,19.1,33.2,0,NA,NA,SSE,37,SSE,S,26,24,53,26,1015.5,1013.9,NA,NA,23.3,32.5,No,0,No
2016-04-07,Uluru,19.9,27.8,0,NA,NA,ESE,33,SE,SE,17,19,54,36,1019.3,1017.1,6,8,21,26.6,No,0,No
2016-04-08,Uluru,14.1,31,0,NA,NA,E,31,E,E,17,20,54,27,1020.7,1015.9,NA,NA,18.2,29.7,No,0,No
2016-04-09,Uluru,17.2,32.8,0,NA,NA,ENE,31,E,ESE,22,11,42,25,1020,1015.8,NA,NA,22.1,31.3,No,0,No
2016-04-10,Uluru,18.1,33.6,0,NA,NA,S,35,E,SSE,20,17,33,19,1021.3,1017.7,5,NA,23.7,32.9,No,0,No
2016-04-11,Uluru,17.1,30,0,NA,NA,SE,31,ESE,SE,20,22,34,20,1024.3,1019.3,NA,NA,21.2,28.8,No,0,No
2016-04-12,Uluru,14.2,28.2,0,NA,NA,SE,31,ESE,ESE,20,19,44,20,1023.6,1018.7,NA,NA,19.2,27.2,No,0,No
2016-04-13,Uluru,13.6,28.8,0,NA,NA,ESE,33,E,E,24,20,42,21,1022,1017.4,NA,1,19.9,28.2,No,0,No
2016-04-14,Uluru,16.3,28.6,0,NA,NA,E,31,E,ENE,15,17,35,19,1020.9,1017.4,6,5,19.9,27.8,No,0,No
2016-04-15,Uluru,17.8,32,0,NA,NA,E,31,SE,ESE,13,11,31,14,1020.6,1016.6,8,NA,19.6,30.5,No,0,No
2016-04-16,Uluru,14,31.3,0,NA,NA,SSE,35,ESE,ESE,13,19,24,14,1020.8,1017,NA,NA,21.4,30.8,No,0,No
2016-04-17,Uluru,14.6,29.9,0,NA,NA,ESE,33,E,ENE,24,13,43,23,1020.3,1015.4,NA,NA,20.8,28.4,No,0,No
2016-04-18,Uluru,14,32.8,0,NA,NA,W,30,E,WNW,15,17,35,15,1016.1,1011.6,NA,NA,21.1,32.1,No,0,No
2016-04-19,Uluru,13.5,35.2,0,NA,NA,WSW,31,E,W,9,11,30,12,1013.4,1010.3,NA,NA,23.1,34.3,No,0,No
2016-04-20,Uluru,18.8,31.7,0,NA,NA,SSW,31,S,NE,17,19,44,24,1016.6,1013.8,8,1,23.2,30.9,No,0,No
2016-04-21,Uluru,18.6,31.3,0,NA,NA,E,35,S,ESE,24,17,60,29,1019.5,1016.9,NA,NA,21.2,30.2,No,0,No
2016-04-22,Uluru,15.6,30.7,0,NA,NA,SE,33,SE,SE,22,22,58,28,1023.8,1019.5,1,NA,20.6,29.4,No,0,No
2016-04-23,Uluru,16.9,28.4,0,NA,NA,E,31,ESE,ESE,20,20,45,25,1023.8,1019.4,NA,NA,20,27.5,No,0,No
2016-04-24,Uluru,12.1,27.3,0,NA,NA,E,31,ENE,E,22,19,42,21,1022.7,1017.9,NA,NA,18.6,26.2,No,0,No
2016-04-25,Uluru,9.6,28.8,0,NA,NA,E,30,E,NNE,13,9,28,13,1021.7,1017.1,NA,NA,17.1,28,No,0,No
2016-04-26,Uluru,11,32.5,0,NA,NA,N,33,E,NW,11,24,28,12,1018,1013.1,NA,NA,19.4,31.8,No,0,No
2016-04-27,Uluru,13.2,32.8,0,NA,NA,N,28,NE,NNE,2,9,25,14,1015.1,1011.7,2,NA,21.3,31.2,No,0,No
2016-04-28,Uluru,15.4,34.3,0,NA,NA,NNW,37,E,NNW,9,20,26,12,1013.9,1009.6,NA,NA,22.6,33.1,No,0,No
2016-04-29,Uluru,22.2,26.7,0,NA,NA,WSW,26,ESE,S,15,7,43,37,1014.9,1013.7,7,7,23.2,25.6,No,0.2,No
2016-04-30,Uluru,18.7,30.5,0.2,NA,NA,SW,31,ESE,NNW,6,11,65,33,1014.9,1012.5,8,8,21.1,29.2,No,0,No
2016-05-01,Uluru,17.2,22.3,0,NA,NA,E,33,SE,ESE,17,15,37,35,1018,1017.3,8,7,18.8,21.9,No,0,No
2016-05-02,Uluru,14.9,27.4,0,NA,NA,SSE,20,ESE,SSE,13,13,47,17,1018.7,1015.8,1,8,18.8,26.7,No,0,No
2016-05-03,Uluru,13.9,30,0,NA,NA,SW,33,SSE,SE,17,11,39,19,1018.5,1015,NA,NA,20.7,28.3,No,0,No
2016-05-04,Uluru,8.2,29.2,0,NA,NA,E,31,SE,SE,17,6,29,14,1019.5,1014.8,NA,1,18.3,28.3,No,0,No
2016-05-05,Uluru,13.5,26.4,0,NA,NA,WSW,33,S,WSW,9,15,34,45,1016.7,1013.6,8,NA,18.1,25.8,No,20.2,Yes
2016-05-06,Uluru,18,21.6,20.2,NA,NA,E,24,E,E,13,7,97,77,1015.5,1012.3,NA,8,18.4,20.8,Yes,11.4,Yes
2016-05-07,Uluru,16.6,21.6,11.4,NA,NA,N,37,NE,NNE,20,22,100,100,1011.3,1006.4,8,8,16.7,19.9,Yes,39,Yes
2016-05-08,Uluru,16.3,21.9,39,NA,NA,W,35,SW,W,11,22,79,40,1008.8,1006,7,1,16.5,20.1,Yes,0,No
2016-05-09,Uluru,8.3,21.3,0,NA,NA,SW,28,SW,SW,13,17,62,44,1016,1015.1,NA,NA,13.9,20.4,No,0,No
2016-05-10,Uluru,7.9,20.3,0,NA,NA,SSE,26,SSE,SE,13,19,75,45,1024.3,1022.5,NA,NA,12.3,19.3,No,0,No
2016-05-11,Uluru,9.5,21.8,0,NA,NA,ESE,26,E,E,15,13,68,36,1026.8,1023.2,NA,NA,13.5,20.7,No,0,No
2016-05-12,Uluru,8.8,23.8,0,NA,NA,E,24,E,E,15,13,74,27,1023.9,1020.2,NA,NA,13.1,22.4,No,0,No
2016-05-13,Uluru,8,26,0,NA,NA,E,24,E,E,17,19,63,23,1023.2,1019,NA,NA,14,24.7,No,0,No
2016-05-14,Uluru,7.4,27.8,0,NA,NA,NE,20,ESE,E,6,7,59,16,1022.4,1019.1,NA,NA,14.2,26.5,No,0,No
2016-05-15,Uluru,7.3,28.7,0,NA,NA,ENE,22,SE,SE,11,2,43,13,1021.1,1016.8,NA,NA,16.4,27.9,No,0,No
2016-05-16,Uluru,11.1,29.7,0,NA,NA,S,48,ESE,ESE,9,6,40,14,1019,1015.8,7,NA,19.1,28.4,No,0,No
2016-05-17,Uluru,11.5,29,0,NA,NA,E,24,ESE,ESE,6,11,38,16,1019.2,1016.3,6,1,18.6,27.9,No,0,No
2016-05-18,Uluru,13.9,29,0,NA,NA,E,24,SE,ENE,11,13,40,20,1020.6,1017.4,NA,NA,19.7,28.1,No,0,No
2016-05-19,Uluru,12.8,27.2,0,NA,NA,E,24,ESE,ENE,17,15,50,23,1021.6,1017.3,NA,NA,18.3,26.1,No,0,No
2016-05-20,Uluru,14.6,23.9,0,NA,NA,ENE,24,SSE,ENE,6,9,52,30,1019.6,1016.8,8,8,16.4,23.2,No,0,No
2016-05-21,Uluru,13.8,28.6,0,NA,NA,N,31,E,N,11,17,51,26,1017.8,1012.5,NA,NA,17.1,27.1,No,0,No
2016-05-22,Uluru,12.7,28.7,0,NA,NA,WSW,31,NW,WSW,15,22,49,41,1015.8,1015.3,7,8,19.9,26.7,No,1.2,Yes
2016-05-23,Uluru,13.1,16,1.2,NA,NA,ESE,28,ESE,E,20,20,61,55,1022.8,1020.8,8,7,14.3,15.6,Yes,0.2,No
2016-05-24,Uluru,11.5,24.5,0.2,NA,NA,E,28,ESE,E,17,7,44,32,1020,1015.7,6,8,14.8,23.6,No,0,No
2016-05-25,Uluru,12.1,29.6,0,NA,NA,NW,28,NA,NW,0,9,65,35,1015.2,1011.5,NA,1,17.8,29,No,0,No
2016-05-26,Uluru,13.7,30.8,0,NA,NA,W,30,SSW,W,9,20,66,32,1014.5,1011.8,NA,NA,19.5,30.4,No,0,No
2016-05-27,Uluru,10.6,20.3,0,NA,NA,SSW,26,ESE,SE,11,13,48,34,1021.3,1018.9,1,8,14.8,19.6,No,0,No
2016-05-28,Uluru,7,19.5,0,NA,NA,ENE,26,ESE,NE,11,13,67,37,1020.6,1016.7,8,8,10.6,18.3,No,0,No
2016-05-29,Uluru,8,26.2,0,NA,NA,NW,28,SSE,NW,6,15,69,35,1018.3,1014.6,3,NA,11.8,25.4,No,0.2,No
2016-05-30,Uluru,11.8,18.7,0.2,NA,NA,NNW,24,E,N,7,11,96,96,1017.7,1016.4,8,8,16.8,17.6,No,2.4,Yes
2016-05-31,Uluru,13.7,23,2.4,NA,NA,ENE,22,SE,E,11,13,100,63,1020.3,1017.3,8,NA,15,22.2,Yes,15.2,Yes
2016-06-01,Uluru,14.2,21.8,15.2,NA,NA,ENE,24,SE,E,11,11,100,72,1020.5,1018.2,8,4,15,20.9,Yes,0.2,No
2016-06-02,Uluru,14.2,17.8,0.2,NA,NA,SSE,20,E,NNW,4,13,100,99,1018.7,1016.4,8,8,15.2,17.4,No,1.4,Yes
2016-06-03,Uluru,14.3,21.1,1.4,NA,NA,SE,24,E,SW,13,9,85,56,1020.1,1017.7,5,1,16.1,20,Yes,0,No
2016-06-04,Uluru,8.9,19.7,0,NA,NA,ENE,24,E,N,11,9,86,51,1020.5,1016.3,8,NA,11.7,18.2,No,0,No
2016-06-05,Uluru,11.6,23.1,0,NA,NA,SSW,20,NW,WNW,2,11,72,47,1015.9,1012.7,6,8,15.2,22.6,No,0.2,No
2016-06-06,Uluru,15.2,21.3,0.2,NA,NA,NNE,24,SSE,E,7,15,100,71,1016.1,1014,8,8,16.9,20.6,No,5.6,Yes
2016-06-07,Uluru,15.5,27.2,5.6,NA,NA,NNW,24,ESE,NNE,15,4,100,71,1011.7,1006.9,8,8,16.3,24.1,Yes,7,Yes
2016-06-08,Uluru,13.7,18.6,7,NA,NA,NW,24,WSW,NA,7,0,68,42,1012.8,1013.5,2,5,14.8,17.7,Yes,0,No
2016-06-09,Uluru,6.1,17.7,0,NA,NA,SE,24,S,SSE,6,13,81,48,1023.9,1022.8,NA,1,9.9,16.9,No,0,No
2016-06-10,Uluru,5.2,17.6,0,NA,NA,NA,NA,ESE,NA,13,NA,76,38,1027.9,1025,NA,NA,9.6,16.6,No,0,No
2016-06-11,Uluru,7.2,17.4,0,NA,NA,NA,NA,NA,NA,NA,NA,74,40,1030.5,1027.6,NA,NA,10.3,16.8,No,0,No
2016-06-12,Uluru,4.8,18,0,NA,NA,NA,NA,NA,NA,NA,NA,70,39,1032.1,1027.4,4,NA,9.5,17.2,No,0,No
2016-06-13,Uluru,5.7,19.2,0,NA,NA,NA,NA,NA,NA,NA,NA,68,29,1027.7,1022,NA,NA,9.3,18.5,No,0,No
2016-06-14,Uluru,8,20.8,0,NA,NA,NA,NA,NA,NA,NA,NA,70,35,1024.6,1021.2,6,1,11,19.7,No,0,No
2016-06-15,Uluru,7.9,25.9,0,NA,NA,NA,NA,NA,NA,NA,NA,79,44,1022.3,1017.7,NA,1,12.5,25.2,No,0.2,No
2016-06-16,Uluru,12.5,20.8,0.2,NA,NA,NA,NA,NA,NA,NA,NA,82,45,1018.5,1015.2,NA,7,14.6,20.5,No,0,No
2016-06-17,Uluru,8.2,21.9,0,NA,NA,NA,NA,NA,NA,NA,NA,79,40,1016.9,1013.3,NA,NA,11.5,20.9,No,0,No
2016-06-18,Uluru,8.7,18.9,0,NA,NA,NA,NA,NA,NA,NA,NA,80,46,1019.7,1016.8,1,3,12.3,17.9,No,0,No
2016-06-19,Uluru,3.4,18.3,0,NA,NA,NA,NA,NA,NA,NA,NA,77,40,1020.3,1017.3,NA,NA,8.2,16.9,No,0,No
2016-06-20,Uluru,2.2,21.5,0,NA,NA,NA,NA,NA,NA,NA,NA,80,23,1017.4,1014.1,NA,NA,8.5,20.5,No,0,No
2016-06-21,Uluru,7.8,25.9,0,NA,NA,NA,NA,NA,NA,NA,NA,57,25,1013.9,1011.5,5,8,12.3,24.9,No,0,No
2016-06-24,Uluru,3.2,17.9,NA,NA,NA,E,44,SE,E,11,20,83,39,1022.4,1019,NA,NA,8.8,17.2,NA,0.6,No
2016-06-25,Uluru,8.8,11.3,0.6,NA,NA,E,35,ESE,ENE,15,20,85,99,1020.1,1014.9,8,8,10.8,11.1,No,42,Yes
2016-06-26,Uluru,10.2,15.6,42,NA,NA,SSW,43,SSW,SSW,19,24,95,52,1018.7,1018.4,8,NA,10.5,14.9,Yes,0,No
2016-06-27,Uluru,2.9,16.4,0,NA,NA,ENE,35,SSE,E,15,20,88,51,1024.6,1021.9,NA,NA,8.4,15.9,No,0,No
2016-06-28,Uluru,3.4,17.2,0,NA,NA,ENE,39,E,ENE,17,19,82,41,1025.4,1021.5,NA,NA,8.5,16.7,No,0,No
2016-06-29,Uluru,2.6,21,0,NA,NA,NNW,19,SE,NNW,9,13,83,34,1023.3,1019.5,NA,NA,7.4,20.6,No,0,No
2016-06-30,Uluru,7.3,23.3,0,NA,NA,SE,28,S,S,6,15,66,33,1022.4,1020.3,6,7,15.1,22.6,No,2.4,Yes
2016-07-01,Uluru,11.3,13.6,2.4,NA,NA,E,35,SE,E,11,20,89,78,1027.4,1026.2,8,5,11.3,13.3,Yes,4.8,Yes
2016-07-02,Uluru,9.4,16.4,4.8,NA,NA,E,39,E,E,19,20,82,57,1029.1,1026.1,1,NA,11,15.7,Yes,0,No
2016-07-03,Uluru,4.1,19,0,NA,NA,E,26,ESE,NNE,13,6,81,46,1025.1,1019.9,NA,1,8.4,17.6,No,0,No
2016-07-04,Uluru,8.3,16.7,0,NA,NA,SSW,39,SSW,S,7,22,84,63,1018.8,1019.1,8,8,12,15.8,No,0.2,No
2016-07-05,Uluru,4.2,15.2,0.2,NA,NA,SE,30,SE,ESE,9,17,94,52,1025.9,1022.9,8,1,8.3,14.4,No,0,No
2016-07-06,Uluru,5.1,16.1,0,NA,NA,E,33,E,ENE,13,20,68,40,1025.7,1021.9,NA,8,9.2,15.5,No,0.2,No
2016-07-07,Uluru,8.9,16.4,0.2,NA,NA,ESE,50,ESE,ESE,15,9,68,52,1020.5,1018.4,8,8,10.8,14.7,No,0,No
2016-07-08,Uluru,5.2,24.7,0,NA,NA,N,28,SE,N,13,11,74,31,1020,1015.9,NA,NA,8.6,23.4,No,0,No
2016-07-09,Uluru,8.6,27.8,0,NA,NA,NNW,65,N,NNW,9,41,57,25,1015.4,1010.1,NA,NA,16.3,27.6,No,13.6,Yes
2016-07-10,Uluru,12.4,18.8,13.6,NA,NA,WSW,43,WNW,NW,11,19,78,61,1015.4,1013.3,8,NA,13.3,17.3,Yes,0.2,No
2016-07-11,Uluru,3,18,0.2,NA,NA,W,24,NA,W,0,11,84,41,1018.6,1016.2,NA,NA,8,17.4,No,0,No
2016-07-12,Uluru,5.3,13.1,0,NA,NA,SSE,31,S,SSE,9,15,81,42,1024.4,1024,NA,NA,7.3,12.8,No,0,No
2016-07-13,Uluru,2.4,13.7,0,NA,NA,ESE,52,ESE,ESE,20,24,67,45,1030.1,1027.8,6,3,7.1,13.2,No,0,No
2016-07-14,Uluru,0.6,14.2,0,NA,NA,E,46,ESE,ESE,13,22,76,40,1031.7,1027.5,NA,NA,5.8,13.7,No,0,No
2016-07-15,Uluru,-0.3,15.5,0,NA,NA,E,48,ESE,E,19,24,66,28,1029.9,1026.1,NA,NA,5,14.7,No,0,No
2016-07-16,Uluru,0.9,16.4,0,NA,NA,E,43,ESE,ENE,17,26,68,25,1028.3,1023.8,NA,NA,5.5,15.5,No,0,No
2016-07-17,Uluru,-0.5,19.4,0,NA,NA,ESE,20,SSE,NE,11,9,65,17,1024.3,1020,NA,NA,5.3,18.3,No,0,No
2016-07-18,Uluru,2.7,22.2,0,NA,NA,E,26,SE,ENE,11,11,61,41,1020.8,1017,NA,NA,9.7,21,No,0,No
2016-07-19,Uluru,7.1,24.7,0,NA,NA,WNW,24,SE,NE,9,9,83,34,1019.2,1016.2,NA,NA,11.5,24.1,No,0,No
2016-07-20,Uluru,8.3,25.7,0,NA,NA,N,24,ESE,NNW,7,15,79,39,1019.7,1016.9,NA,NA,15,25,No,0,No
2016-07-21,Uluru,8.3,27.9,0,NA,NA,NW,44,NA,NNW,0,28,78,31,1017.9,1014.4,NA,NA,14.3,27,No,0,No
2016-07-22,Uluru,10.1,25.9,0,NA,NA,W,37,SSE,SW,2,19,65,31,1017.6,1015.6,NA,NA,16.1,25.6,No,0,No
2016-07-23,Uluru,11.6,18.2,0,NA,NA,ENE,31,SSE,ESE,17,11,45,35,1021.6,1018.5,8,8,12.3,17.2,No,0,No
2016-07-24,Uluru,10.9,19.1,0,NA,NA,S,39,S,E,20,9,46,27,1022.7,1020.6,7,NA,11.1,17.9,No,0,No
2016-07-25,Uluru,4.6,19,0,NA,NA,E,35,ESE,E,17,19,59,30,1024.9,1020.8,NA,NA,8.6,17.8,No,0,No
2016-07-26,Uluru,3.4,20.6,0,NA,NA,ENE,37,SE,SSE,13,13,58,22,1024.4,1021.3,NA,NA,10,19.6,No,0,No
2016-07-27,Uluru,3,20.9,0,NA,NA,ESE,30,SE,ESE,15,15,59,28,1027.6,1025.5,NA,NA,10.3,19.8,No,0,No
2016-07-28,Uluru,5.4,20.8,0,NA,NA,E,37,ESE,ENE,15,17,68,29,1029.9,1025.1,NA,NA,10,20.3,No,0,No
2016-07-29,Uluru,6.7,22.4,0,NA,NA,E,26,E,NNE,7,9,60,24,1025.9,1021.2,NA,NA,10.3,21.7,No,0,No
2016-07-30,Uluru,2.7,25.5,0,NA,NA,SSW,20,S,E,11,7,57,14,1022.8,1018.2,NA,NA,9.9,24.8,No,0,No
2016-07-31,Uluru,5.6,28.7,0,NA,NA,WNW,39,NA,WNW,0,17,45,12,1018.7,1014.1,NA,NA,13.6,27.9,No,0,No
2016-08-01,Uluru,11.7,17.2,0,NA,NA,S,59,SSW,SSW,22,30,47,38,1020,1019.9,NA,1,14.9,16,No,0,No
2016-08-02,Uluru,5.1,16.5,0,NA,NA,SE,56,SE,ESE,26,33,65,27,1026.3,1022.7,NA,NA,8.3,15.6,No,0,No
2016-08-03,Uluru,2.7,17.4,0,NA,NA,E,50,ESE,ENE,22,26,57,29,1027.1,1023.4,NA,NA,7.6,16.2,No,0,No
2016-08-04,Uluru,1,19.1,0,NA,NA,ENE,43,ESE,E,13,19,56,28,1026.1,1022.2,NA,NA,8.2,17.8,No,0,No
2016-08-05,Uluru,1.9,19.4,0,NA,NA,ENE,39,E,NE,24,13,56,22,1025,1020.9,NA,NA,9.4,19.3,No,0,No
2016-08-06,Uluru,2.5,22.1,0,NA,NA,NW,26,ESE,NW,11,11,45,18,1022.3,1018,NA,NA,9.1,20.8,No,0,No
2016-08-07,Uluru,3.3,25.6,0,NA,NA,NNW,33,SE,N,7,15,42,14,1021.3,1017.4,NA,NA,11.4,24.6,No,0,No
2016-08-08,Uluru,4.9,27.8,0,NA,NA,NNW,30,SSE,NNW,6,13,42,15,1020.5,1016,1,8,12.9,26.8,No,0,No
2016-08-09,Uluru,12.9,25.2,0,NA,NA,NNW,44,W,SSW,9,9,51,36,1018,1015.5,8,NA,19.4,23.5,No,0,No
2016-08-10,Uluru,8,21.6,0,NA,NA,SSE,48,ESE,ESE,15,13,49,27,1021.1,1018.4,1,1,13.8,21.4,No,0,No
2016-08-11,Uluru,4.9,21.5,0,NA,NA,E,46,E,E,17,24,49,19,1024.7,1020.1,NA,NA,10.8,21,No,0,No
2016-08-12,Uluru,4.7,26.4,0,NA,NA,W,33,SE,WNW,13,17,42,24,1021.3,1017.1,NA,NA,11.6,25,No,0,No
2016-08-13,Uluru,11.3,23.5,0,NA,NA,E,48,SE,E,24,28,34,23,1022.6,1020.5,8,8,16.2,22.5,No,0,No
2016-08-14,Uluru,10.8,23.1,0,NA,NA,ENE,44,E,E,31,22,34,23,1025.3,1021.2,8,2,15.6,22.8,No,0,No
2016-08-15,Uluru,9.5,25.3,0,NA,NA,E,39,E,NE,19,13,30,22,1023.7,1019.7,2,NA,14.7,23.7,No,0,No
2016-08-16,Uluru,5.8,27.3,0,NA,NA,SE,22,SE,NNE,15,7,34,18,1022.6,1018.3,NA,NA,13.9,26,No,0,No
2016-08-17,Uluru,7.1,28.2,0,NA,NA,NE,35,SE,NE,9,20,41,18,1021.6,1017,NA,NA,16.7,27.1,No,0,No
2016-08-18,Uluru,6,29.8,0,NA,NA,N,48,NE,NW,13,26,41,15,1015.2,1010.5,NA,NA,16,28.7,No,0,No
2016-08-19,Uluru,8.1,20.6,0,NA,NA,SE,52,SE,SSE,31,19,33,16,1021.4,1018.5,NA,NA,11.8,19.1,No,0,No
2016-08-20,Uluru,3.1,22.6,0,NA,NA,ENE,52,E,NE,26,20,36,21,1020.4,1015.2,NA,NA,11.6,21.5,No,0,No
2016-08-21,Uluru,8.5,24.8,0,NA,NA,W,44,SSE,WNW,9,24,39,23,1013.2,1009,2,1,13.4,24.1,No,0,No
2016-08-22,Uluru,2.1,21.6,0,NA,NA,ENE,31,SSE,ESE,9,13,35,18,1012.4,1007.9,NA,NA,10.9,21,No,0,No
2016-08-23,Uluru,10.9,20.2,0,NA,NA,SSE,61,ESE,N,17,9,69,33,1011.3,1009.1,8,7,12.4,20,No,3.6,Yes
2016-08-24,Uluru,3.4,19.2,3.6,NA,NA,ENE,33,S,ENE,11,15,74,34,1018.5,1015.9,NA,1,9.6,18.3,Yes,0,No
2016-08-25,Uluru,5.5,19,0,NA,NA,SE,37,SSE,S,19,19,56,33,1020.4,1018.2,NA,8,12.2,18,No,0,No
2016-08-26,Uluru,1,19.2,0,NA,NA,ENE,39,ESE,ESE,19,19,58,28,1024.2,1020.2,NA,NA,9.9,17.3,No,0,No
2016-08-27,Uluru,3.4,26.1,0,NA,NA,N,44,NE,NW,11,24,49,18,1020.4,1015.9,NA,NA,11.4,25,No,0,No
2016-08-28,Uluru,7.4,27.1,0,NA,NA,NNW,59,S,NNW,2,35,49,21,1014.9,1009.6,8,8,14.4,25.8,No,9.2,Yes
2016-08-29,Uluru,14.2,14.4,9.2,NA,NA,WSW,31,SW,ESE,24,9,93,100,1013.1,1010.8,8,8,14.2,14,Yes,16,Yes
2016-08-30,Uluru,11.5,22.9,16,NA,NA,WNW,28,WSW,WNW,7,13,96,32,1018,1015.2,7,NA,12.6,21.9,Yes,0.2,No
2016-08-31,Uluru,7.4,24.2,0.2,NA,NA,NNE,26,E,NE,9,7,69,32,1020.1,1015.1,NA,NA,14.6,23.4,No,0,No
2016-09-01,Uluru,11.3,20.2,0,NA,NA,SW,39,S,WNW,9,9,83,83,1012.5,1009.4,8,8,15.3,16.7,No,4.8,Yes
2016-09-02,Uluru,11.3,17.9,4.8,NA,NA,SW,50,S,SSE,19,13,75,56,1016.3,1014.5,8,7,12.8,17.1,Yes,0,No
2016-09-03,Uluru,10.9,19.8,0,NA,NA,ESE,31,ESE,SE,17,13,67,41,1020.1,1019,7,8,14.5,18.7,No,0,No
2016-09-04,Uluru,8.2,21.8,0,NA,NA,ENE,46,E,ENE,20,22,63,38,1024.9,1021.2,NA,NA,13.3,21,No,0,No
2016-09-05,Uluru,7.9,23.6,0,NA,NA,ENE,37,ENE,E,24,13,49,29,1024.1,1019.6,NA,NA,15.5,22.9,No,0,No
2016-09-06,Uluru,12.1,27.3,0,NA,NA,E,28,E,E,19,11,45,24,1021.8,1017.2,NA,NA,17.1,26.5,No,0,No
2016-09-07,Uluru,14.7,31.2,0,NA,NA,NW,35,E,NNW,11,19,50,27,1018.9,1014.3,NA,NA,18.4,30.3,No,0,No
2016-09-08,Uluru,15.1,31.1,0,NA,NA,WSW,48,NA,W,0,28,63,24,1015.8,1012.8,8,NA,21,30.3,No,0,No
2016-09-09,Uluru,11.1,23.1,0,NA,NA,ESE,39,SE,SE,20,15,43,22,1022.4,1018.3,NA,NA,15.1,21.6,No,0,No
2016-09-10,Uluru,7.7,26.2,0,NA,NA,E,39,E,E,28,13,41,24,1020.5,1015.3,1,NA,15,24.8,No,0,No
2016-09-11,Uluru,11.1,31.1,0,NA,NA,NW,33,E,NNE,15,7,36,23,1016.5,1011.8,4,NA,18.9,30.8,No,0,No
2016-09-12,Uluru,16.4,30.7,0,NA,NA,WNW,43,E,NNE,20,13,37,81,1013.9,1010.3,8,6,21.4,21.5,No,9.4,Yes
2016-09-13,Uluru,13.4,17.2,9.4,NA,NA,SE,41,SE,SE,26,22,83,70,1015.7,1013.8,8,8,13.8,16.6,Yes,1.2,Yes
2016-09-14,Uluru,11.4,15.5,1.2,NA,NA,ESE,41,ESE,E,20,30,53,54,1019.1,1014.7,8,8,11.8,14.7,Yes,0.2,No
2016-09-15,Uluru,6.4,21.1,0.2,NA,NA,E,28,E,SSE,19,7,59,31,1019.1,1014.6,NA,NA,12.6,20.1,No,0,No
2016-09-16,Uluru,7.6,28.7,0,NA,NA,NW,54,E,NW,13,35,59,20,1015.8,1010.2,NA,1,14.8,27.7,No,0,No
2016-09-17,Uluru,14.4,22.6,0,NA,NA,SSW,54,SSW,SSW,35,24,54,31,1015.5,1014.9,6,1,14.8,22.2,No,0,No
2016-09-18,Uluru,6.7,22,0,NA,NA,SE,31,SE,ENE,22,17,61,26,1019.1,1013.4,NA,NA,12,20.9,No,0,No
2016-09-19,Uluru,5.9,29.4,0,NA,NA,NW,54,NNE,NW,9,30,52,15,1010.7,1003.7,NA,1,15.3,28.4,No,0,No
2016-09-20,Uluru,7.5,21.2,0,NA,NA,SSW,61,SSW,S,26,19,58,27,1015.2,1013.3,2,NA,12.6,20.5,No,0,No
2016-09-21,Uluru,4.6,23,0,NA,NA,ENE,39,E,E,22,17,38,21,1021,1016.4,NA,NA,14.6,21.7,No,0,No
2016-09-22,Uluru,6.8,27.5,0,NA,NA,ENE,33,ENE,NE,20,9,33,16,1017.9,1013.3,NA,NA,17.9,26.3,No,0,No
2016-09-23,Uluru,10.5,32.4,0,NA,NA,NNW,54,E,NW,7,30,35,25,1011.4,1004.5,3,8,19.1,30,No,0,No
2016-09-24,Uluru,15.2,27.5,0,NA,NA,SW,46,SSE,WSW,4,22,35,22,1011.7,1008.8,1,NA,20.3,26.5,No,0,No
2016-09-25,Uluru,8.9,27.8,0,NA,NA,ENE,43,E,ENE,28,19,34,20,1016.1,1010.6,NA,NA,17.9,26.6,No,0,No
2016-09-26,Uluru,13.2,25.7,0,NA,NA,W,28,ESE,E,17,9,42,33,1013.7,1011.5,8,8,18.5,25.1,No,0,No
2016-09-27,Uluru,14.1,29.9,0,NA,NA,NNW,41,ESE,N,13,20,55,33,1014.1,1009,1,2,19.8,28.6,No,0,No
2016-09-28,Uluru,19.8,30.5,0,NA,NA,W,76,NW,W,31,48,41,13,1007.7,1005.3,5,NA,24.9,29.8,No,0,No
2016-09-29,Uluru,6.6,22.1,0,NA,NA,SSW,44,SSW,SSW,28,17,37,16,1016.9,1011.9,NA,NA,11,19.9,No,0,No
2016-09-30,Uluru,2.7,25.7,0,NA,NA,WNW,28,E,N,17,11,36,13,1014.7,1009.4,NA,NA,14,23.7,No,0,No
2016-10-01,Uluru,5.1,33.7,0,NA,NA,WNW,76,NNE,NW,9,33,22,8,1009.9,1003.7,NA,7,20.8,32.7,No,2,Yes
2016-10-02,Uluru,18.2,27.3,2,NA,NA,W,65,W,W,31,41,66,11,1006.3,1005.6,1,NA,21.4,26.1,Yes,0,No
2016-10-03,Uluru,6.4,25.4,0,NA,NA,SSW,41,S,SW,17,13,25,13,1017.7,1013.6,NA,NA,16.7,23.8,No,0,No
2016-10-04,Uluru,6.1,28.8,0,NA,NA,E,28,S,NNE,17,6,21,10,1017.6,1013.8,NA,NA,20.6,27.5,No,0,No
